t_monotonic,t_wall,gpu_name,power_W,util_pct,memory_MiB,error
4400.136824775,1777948960.417505,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4400.36430659,1777948960.6449869,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4400.591556018,1777948960.872236,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4400.819379423,1777948961.1000597,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4401.046893816,1777948961.327574,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4401.2737749,1777948961.554455,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4401.501822986,1777948961.7825031,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4401.730952329,1777948962.0116327,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4401.958173065,1777948962.2388532,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4402.186844284,1777948962.4675245,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4402.413684444,1777948962.6943643,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4402.64081995,1777948962.9215002,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4402.868393409,1777948963.1490734,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4403.095910924,1777948963.3765912,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4403.322782409,1777948963.6034625,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4403.550820434,1777948963.8315003,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4403.779820224,1777948964.0605001,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4404.013025843,1777948964.293706,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4404.247382786,1777948964.5280628,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4404.47518796,1777948964.7558684,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4404.701464799,1777948964.9821448,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4404.928109476,1777948965.2087896,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4405.155387039,1777948965.4360676,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4405.384675286,1777948965.6653554,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4405.612599542,1777948965.8932803,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4405.839255741,1777948966.1199358,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4406.071965885,1777948966.352646,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4406.298752763,1777948966.5794327,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4406.525977834,1777948966.8066578,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4406.752639372,1777948967.0333197,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4406.979821675,1777948967.260502,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4407.207419716,1777948967.4880998,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4407.435800011,1777948967.71648,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4407.66414873,1777948967.944829,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4407.891521329,1777948968.1722014,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4408.119720085,1777948968.4004002,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4408.346863396,1777948968.6275434,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4408.57365215,1777948968.8543324,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4408.802836129,1777948969.0835161,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4409.029053769,1777948969.3097339,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4409.257452936,1777948969.5381331,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4409.485403919,1777948969.7660844,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4409.712404529,1777948969.993085,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4409.939851597,1777948970.2205317,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4410.167595801,1777948970.4482758,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4410.395549253,1777948970.6762292,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4410.622643879,1777948970.903324,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4410.851135934,1777948971.131816,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4411.079140705,1777948971.3598208,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4411.30655633,1777948971.5872366,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4411.534653069,1777948971.8153334,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4411.762356568,1777948972.0430365,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4411.989590213,1777948972.2702703,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4412.217884377,1777948972.4985642,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4412.445307091,1777948972.7259874,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4412.672647739,1777948972.9533277,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4412.900371351,1777948973.1810515,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4413.127740792,1777948973.4084208,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4413.355877153,1777948973.6365576,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4413.584474454,1777948973.8651545,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4413.811947101,1777948974.0926275,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4414.039493157,1777948974.3201733,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4414.267908326,1777948974.5485885,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4414.496155256,1777948974.7768357,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4414.723692949,1777948975.004373,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4414.951396423,1777948975.2320766,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4415.178296394,1777948975.4589763,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4415.405270148,1777948975.6859503,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4415.632140945,1777948975.912821,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4415.860084626,1777948976.140765,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4416.087663989,1777948976.368344,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4416.316137019,1777948976.5968168,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4416.543643598,1777948976.824324,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4416.771410139,1777948977.0520902,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4416.999079679,1777948977.27976,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4417.227717829,1777948977.5083978,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4417.454400301,1777948977.7350805,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4417.681436077,1777948977.962116,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4417.90837065,1777948978.189051,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4418.137598965,1777948978.4182792,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4418.364513387,1777948978.6451936,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4418.592291683,1777948978.8729718,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4418.818800066,1777948979.0994804,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4419.045234276,1777948979.3259144,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4419.272434565,1777948979.5531147,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4419.500219894,1777948979.7809,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4419.726667455,1777948980.0073473,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4419.953828797,1777948980.234509,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4420.182127726,1777948980.4628077,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4420.409192951,1777948980.6898732,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4420.636731628,1777948980.9174116,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4420.865806829,1777948981.1464868,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4421.094046622,1777948981.3747268,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4421.32143032,1777948981.6021106,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4421.549431107,1777948981.830111,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4421.776307521,1777948982.0569878,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4422.003735288,1777948982.2844155,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4422.230795283,1777948982.511475,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4422.457337776,1777948982.7380178,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4422.684022041,1777948982.964702,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4422.910738835,1777948983.1914191,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4423.137623138,1777948983.418303,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4423.364234743,1777948983.6449149,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4423.592664203,1777948983.8733444,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4423.821401045,1777948984.102081,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4424.047856198,1777948984.3285363,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4424.274851657,1777948984.555532,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4424.502103297,1777948984.7827833,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4424.729459925,1777948985.01014,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4424.956605737,1777948985.2372856,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4425.183079745,1777948985.4637601,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4425.409769395,1777948985.6904497,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4425.636392963,1777948985.9170732,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4425.863396353,1777948986.1440766,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4426.091317595,1777948986.3719976,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4426.318133817,1777948986.598814,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4426.546105279,1777948986.8267853,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4426.772778218,1777948987.0534582,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4427.000111165,1777948987.2807915,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4427.226905931,1777948987.507586,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4427.453725503,1777948987.7344055,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4427.681369687,1777948987.9620497,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4427.907957786,1777948988.1886377,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4428.134810427,1777948988.4154904,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4428.361973986,1777948988.642654,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4428.588670536,1777948988.8693507,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4428.815136152,1777948989.0958164,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4429.042324213,1777948989.3230042,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4429.270293499,1777948989.5509737,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4429.49781604,1777948989.778496,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4429.724278863,1777948990.0049593,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4429.952948495,1777948990.2336285,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4430.180342742,1777948990.4610226,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4430.406731884,1777948990.6874118,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4430.633964225,1777948990.9146442,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4430.861148377,1777948991.1418288,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4431.08820058,1777948991.368881,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4431.315175615,1777948991.5958557,NVIDIA A100-SXM4-40GB,51.69,4.0,30772.0,
4431.543006102,1777948991.8236864,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4431.770398256,1777948992.051078,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4431.997924239,1777948992.2786043,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4432.224867267,1777948992.5055475,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4432.451479492,1777948992.7321594,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4432.67868292,1777948992.9593632,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4432.906327865,1777948993.1870077,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4433.13284684,1777948993.413527,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4433.359970073,1777948993.6406503,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4433.587341123,1777948993.8680212,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4433.814180403,1777948994.0948603,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4434.041772015,1777948994.3224523,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4434.270342367,1777948994.5510228,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4434.497673285,1777948994.778354,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4434.726252317,1777948995.006933,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4434.953444738,1777948995.234125,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4435.179986561,1777948995.460667,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4435.409477598,1777948995.6901584,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4435.636948691,1777948995.917629,NVIDIA A100-SXM4-40GB,51.74,4.0,30772.0,
4435.865426319,1777948996.1461067,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4436.092402915,1777948996.3730838,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4436.318981909,1777948996.5996623,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4436.546601151,1777948996.8272812,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4436.773406844,1777948997.054087,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4437.000790568,1777948997.2814708,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4437.228659589,1777948997.5093398,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4437.456625777,1777948997.737306,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4437.683416663,1777948997.9640968,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4437.910418608,1777948998.191099,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4438.136992462,1777948998.4176729,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4438.364530037,1777948998.64521,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4438.591440383,1777948998.8721209,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4438.819252651,1777948999.099933,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4439.047053406,1777948999.3277335,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4439.273731399,1777948999.5544114,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4439.501385892,1777948999.7820656,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4439.728320061,1777949000.0090003,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4439.956445874,1777949000.237126,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4440.184819616,1777949000.4654996,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4440.412449255,1777949000.6931298,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4440.639915709,1777949000.9205956,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4440.867889083,1777949001.148569,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4441.095468247,1777949001.3761485,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4441.321794886,1777949001.6024747,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4441.549141502,1777949001.8298213,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4441.775789924,1777949002.0564697,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4442.002966959,1777949002.2836473,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4442.230682232,1777949002.5113626,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4442.460088046,1777949002.7407682,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4442.687010805,1777949002.9676914,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4442.913799833,1777949003.1944802,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4443.144373126,1777949003.4250531,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4443.371643725,1777949003.6523235,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4443.598828402,1777949003.8795083,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4443.826327098,1777949004.1070073,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4444.054116046,1777949004.3347962,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4444.281783848,1777949004.562464,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4444.509978571,1777949004.7906585,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4444.737157056,1777949005.017837,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4444.965091101,1777949005.2457712,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4445.194223953,1777949005.474904,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4445.421353993,1777949005.702034,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4445.648582418,1777949005.9292624,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4445.876670158,1777949006.15735,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4446.103866831,1777949006.3845472,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4446.33176231,1777949006.6124427,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4446.564234696,1777949006.8449152,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4446.791665861,1777949007.072346,NVIDIA A100-SXM4-40GB,51.69,3.0,30772.0,
4447.020036748,1777949007.3007169,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4447.247431608,1777949007.5281117,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4447.474899979,1777949007.75558,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4447.702594794,1777949007.983275,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4447.929542649,1777949008.2102225,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4448.156935156,1777949008.4376154,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4448.384170928,1777949008.664851,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4448.611113891,1777949008.8917942,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4448.839152125,1777949009.119832,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4449.066379788,1777949009.3470597,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4449.294825718,1777949009.5755057,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4449.521879648,1777949009.8025594,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4449.74842004,1777949010.0291002,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4449.977767317,1777949010.2584474,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4450.204915383,1777949010.4855957,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4450.432314699,1777949010.7129946,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4450.659316216,1777949010.9399965,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4450.886101121,1777949011.1667814,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4451.115486969,1777949011.3961673,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4451.343178577,1777949011.6238587,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4451.5702053,1777949011.8508856,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4451.798288235,1777949012.0789688,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4452.025835525,1777949012.3065155,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4452.254883089,1777949012.535563,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4452.482212548,1777949012.7628927,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4452.709492719,1777949012.9901726,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4452.936322718,1777949013.2170029,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4453.163610334,1777949013.4442904,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4453.390473617,1777949013.6711535,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4453.617456671,1777949013.8981366,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4453.844950714,1777949014.1256306,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4454.072457126,1777949014.3531375,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4454.301664965,1777949014.582345,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4454.528840849,1777949014.8095207,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4454.756573613,1777949015.0372536,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4454.985080554,1777949015.2657607,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4455.212704925,1777949015.493385,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4455.440142531,1777949015.7208228,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4455.668626468,1777949015.9493062,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4455.895326925,1777949016.1760068,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4456.122780817,1777949016.4034612,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4456.350178219,1777949016.6308582,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4456.577202877,1777949016.857883,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4456.804461802,1777949017.085142,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4457.031951359,1777949017.3126316,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4457.258776714,1777949017.539457,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4457.486100063,1777949017.7667801,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4457.714431394,1777949017.9951117,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4457.941707806,1777949018.222388,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4458.168656447,1777949018.4493363,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4458.395554052,1777949018.676234,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4458.622990814,1777949018.9036708,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4458.849325559,1777949019.1300058,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4459.076678471,1777949019.3573587,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4459.304011916,1777949019.5846922,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4459.530596865,1777949019.8112772,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4459.757756356,1777949020.0384367,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4459.984884632,1777949020.2655647,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4460.213970371,1777949020.4946508,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4460.441230361,1777949020.7219102,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4460.66923843,1777949020.9499185,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4460.896931215,1777949021.1776114,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4461.123949595,1777949021.4046295,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4461.350495994,1777949021.6311765,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4461.577677394,1777949021.8583572,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4461.804265786,1777949022.0849457,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4462.030997095,1777949022.311677,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4462.258255097,1777949022.538935,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4462.484595457,1777949022.7652755,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4462.711590574,1777949022.9922707,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4462.938573138,1777949023.2192533,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4463.168793974,1777949023.449474,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4463.395723661,1777949023.6764038,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4463.62220592,1777949023.902886,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4463.848880361,1777949024.1295602,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4464.076082156,1777949024.3567624,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4464.305485978,1777949024.586166,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4464.53274222,1777949024.813422,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4464.759633279,1777949025.040313,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4464.98696038,1777949025.2676404,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4465.215077124,1777949025.4957573,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4465.442067572,1777949025.7227476,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4465.668824551,1777949025.9495046,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4465.895867102,1777949026.1765473,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4466.123543164,1777949026.4042234,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4466.35190572,1777949026.6325858,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
